data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,153328685,1.000,11,13391860
2022,4,154796587,1.000,11,13613090
2022,1,154796587,1.000,11,13613091
2022,1,157202658,4.429,1,13952954
2022,8,157202658,1.000,1,13952955
2022,1,157202694,1.500,1,13952959
2022,8,162305738,1.000,11,14648403
2022,5,162305738,1.000,11,14648404
2022,5,160738214,1.000,11,14434465
2022,1,157202723,1.000,11,13952963
2022,1,157202727,2.000,1,13952964
2022,4,162305699,1.000,11,14648397
2022,16,151195336,1.000,11,13060055
2022,4,165445674,3.000,9,15068030
2022,4,165445889,2.638,1,15068074
2022,1,154797692,97.340,1,13613187
2022,4,154797692,1.000,11,13613188
2022,13,154797692,1.000,11,13613189
2022,1,155987336,1.000,11,13779136
2022,4,155987336,1.000,11,13779137
2022,4,154797821,1.000,11,13613206
2022,2,164112463,2.770,3,14891861
2022,1,165445800,0.100,1,15068058
2022,1,165445737,76.000,1,15068041
2022,8,165445737,1.000,9,15068042
2022,16,159500486,76.000,9,14262879
2022,8,159500486,1.000,9,14262880
2022,1,159500486,1.000,1,14262881
2022,12,160739166,9.800,1,14434595
2022,1,160739166,1.000,11,14434596
2022,2,165445768,3.270,1,15068044
2022,16,165445783,1.000,9,15068053
2022,1,165445775,201.349,1,15068045
2022,4,165445775,1.000,1,15068046
2022,8,165445775,1.000,11,15068047
2022,1,150435770,0.020,1,12942999
2022,1,164111611,25.000,1,14891724
2022,16,164111611,1.000,9,14891725
2022,1,153329181,22.000,1,13391902
2022,1,157202641,1.000,1,13952952
2022,2,157202641,1.000,1,13952953
2022,4,165445526,1.000,11,15068001
2022,4,165445246,1.000,11,15067951
2022,15,165445246,1.000,11,15067952
2022,3,164111597,7.029,3,14891719
2022,4,164111597,1.000,11,14891720
2022,5,164111597,1.000,5,14891721
